,area_name_en,instance_date,meter_sale_price
576,Marsa Dubai,2019-12-05,17477.27
577,Marsa Dubai,2021-08-30,23418.45
578,Marsa Dubai,2021-05-17,19534.04
579,Marsa Dubai,2024-05-03,29039.97
580,Marsa Dubai,2021-08-24,17651.75
581,Marsa Dubai,2019-08-19,16689.94
582,Marsa Dubai,2021-08-25,19673.06
583,Marsa Dubai,2022-06-07,24712.45
584,Marsa Dubai,2021-05-25,20116.83
585,Marsa Dubai,2025-02-27,13770.48
586,Marsa Dubai,2021-06-30,20446.33
587,Marsa Dubai,2021-07-06,20147.13
588,Marsa Dubai,2019-06-20,24468.2
589,Marsa Dubai,2021-03-02,23934.41
590,Marsa Dubai,2021-04-01,20474.23
591,Marsa Dubai,2024-09-02,19725.56
592,Marsa Dubai,2024-08-07,18890.74
593,Marsa Dubai,2024-12-25,20419.07
594,Marsa Dubai,2024-10-11,21626.18
595,Marsa Dubai,2024-08-09,20767.9
596,Burj Khalifa,2022-12-14,14300.57
597,Burj Khalifa,2022-06-29,28174.06
598,Burj Khalifa,2022-06-13,23580.44
599,Burj Khalifa,2022-06-13,21388.91
600,Burj Khalifa,2023-09-11,25438.95
601,Burj Khalifa,2022-06-08,23530.5
602,Burj Khalifa,2023-12-18,21006.99
603,Burj Khalifa,2023-10-11,30581.61
604,Burj Khalifa,2024-06-11,27349.1
605,Burj Khalifa,2022-06-13,33327.1
606,Burj Khalifa,2024-02-15,12117.0
607,Burj Khalifa,2021-05-24,10280.57
608,Burj Khalifa,2024-08-15,19834.71
609,Burj Khalifa,2023-11-13,11227.26
610,Burj Khalifa,2022-10-05,10622.76
611,Burj Khalifa,2024-06-24,11402.08
612,Burj Khalifa,2024-02-05,19278.0
613,Burj Khalifa,2022-12-12,11652.54
614,Burj Khalifa,2023-06-14,11770.24
615,Burj Khalifa,2023-09-12,16478.34
616,Marsa Dubai,2022-10-07,23696.68
617,Marsa Dubai,2024-01-26,12287.06
618,Marsa Dubai,2023-07-27,12715.03
619,Marsa Dubai,2023-04-19,12288.52
620,Marsa Dubai,2023-08-31,15958.83
621,Marsa Dubai,2024-10-14,28363.97
622,Marsa Dubai,2023-11-21,10763.91
623,Marsa Dubai,2023-08-17,28793.46
624,Marsa Dubai,2024-06-13,30561.08
625,Marsa Dubai,2023-09-18,10765.0
626,Marsa Dubai,2023-11-21,10764.0
627,Marsa Dubai,2025-03-05,29537.62
628,Marsa Dubai,2025-01-30,28269.01
629,Marsa Dubai,2025-01-23,30125.77
630,Marsa Dubai,2022-09-28,24176.96
631,Marsa Dubai,2023-03-27,22354.69
632,Marsa Dubai,2023-01-11,19381.63
633,Marsa Dubai,2020-09-22,11411.35
634,Marsa Dubai,2024-09-13,19812.39
635,Marsa Dubai,2024-10-17,20901.76
636,Marsa Dubai,2025-05-30,15660.34
637,Marsa Dubai,2017-11-13,29062.53
638,Marsa Dubai,2023-09-19,24769.05
639,Marsa Dubai,2020-02-25,1559.34
640,Marsa Dubai,2025-01-06,28403.67
641,Al Thanyah Fifth,2025-03-20,29023.1
642,Al Barshaa South Third,2025-06-30,16571.75
643,Al Barshaa South Third,2024-05-22,16058.84
644,Al Barshaa South Third,2024-05-03,16049.13
645,Al Barshaa South Third,2024-12-02,16055.44
646,Al Barshaa South Third,2024-09-11,15020.8
647,Al Barshaa South Third,2024-07-03,14680.69
648,Al Barshaa South Third,2024-11-27,15761.71
649,Al Barshaa South Third,2024-08-29,15121.74
650,Al Barshaa South Third,2025-03-14,14106.84
651,Al Barshaa South Third,2024-06-03,15218.85
652,Al Barshaa South Third,2023-08-03,16020.43
653,Al Barshaa South Third,2023-07-20,15095.11
654,Al Barshaa South Third,2023-05-16,15105.91
655,Al Barshaa South Third,2023-05-24,15394.51
656,Al Barshaa South Third,2024-01-09,10759.05
657,Al Barshaa South Third,2024-12-24,11817.74
658,Al Barshaa South Third,2024-04-22,16286.64
659,Al Barshaa South Third,2024-10-30,8930.78
660,Al Barshaa South Third,2024-05-17,7913.25
661,Al Barshaa South Third,2024-05-02,9318.75
662,Al Barshaa South Third,2024-05-13,11270.66
663,Al Barshaa South Third,2021-04-26,8078.23
664,Al Barshaa South Third,2021-07-14,9127.28
665,Al Barshaa South Third,2023-09-18,9386.96
666,Al Barshaa South Third,2022-06-01,5485.5
667,Al Barshaa South Third,2023-06-21,11579.5
668,Al Barshaa South Third,2024-07-29,8613.64
669,Al Barshaa South Third,2023-09-26,14760.78
670,Al Barshaa South Third,2025-05-21,12217.47
671,Al Barshaa South Third,2023-09-11,12027.29
672,Al Barshaa South Third,2025-06-23,15145.53
673,Al Barshaa South Third,2025-05-27,16622.98
674,Al Barshaa South Third,2025-05-26,13156.08
675,Al Barshaa South Third,2024-12-12,17949.48
676,Al Barshaa South Third,2024-11-14,16414.62
677,Al Barshaa South Third,2021-05-10,6957.27
678,Al Barshaa South Third,2021-05-04,9330.32
679,Al Barshaa South Third,2021-03-22,9378.68
680,Al Barshaa South Third,2021-04-29,8556.36
681,Al Barshaa South Third,2025-05-05,13707.92
682,Al Barshaa South Third,2021-05-31,10006.47
683,Al Barshaa South Third,2024-10-14,18107.91
684,Al Barshaa South Third,2024-10-16,16397.88
685,Al Barshaa South Third,2024-11-11,11527.52
686,Al Barshaa South Third,2021-09-30,10464.23
687,Al Barshaa South Third,2025-06-23,12636.34
688,Al Barshaa South Third,2023-08-16,15028.02
689,Al Barshaa South Third,2022-04-25,8416.18
690,Al Barshaa South Third,2022-09-01,9083.28
691,Al Barshaa South Third,2021-09-30,13824.44
692,Al Barshaa South Third,2021-12-15,13905.56
693,Al Barshaa South Third,2024-01-25,11164.58
694,Al Barshaa South Third,2017-05-01,13185.89
695,Al Barshaa South Third,2017-12-04,13993.21
696,Al Barshaa South Third,2024-05-16,13791.12
697,Al Barshaa South Third,2024-11-12,11839.16
698,Al Barshaa South Third,2016-05-26,5044.99
699,Al Barshaa South Third,2025-01-06,9915.34
700,Al Barshaa South Third,2022-11-25,7702.35
701,Al Barshaa South Third,2016-05-30,5160.23
702,Al Barshaa South Third,2024-05-01,12694.3
703,Al Barshaa South Third,2017-12-18,10583.52
704,Al Barshaa South Third,2017-06-20,11417.7
705,Al Barshaa South Third,2017-06-22,11452.13
706,Al Barshaa South Third,2025-02-21,10996.56
707,Al Barshaa South Third,2022-09-12,8373.21
708,Al Barshaa South Third,2017-08-10,11716.88
709,Al Barshaa South Third,2017-09-18,11334.18
710,Al Barshaa South Third,2023-04-12,9088.73
711,Al Barshaa South Third,2017-04-19,11627.91
712,Al Barshaa South Third,2017-04-18,11597.32
713,Al Barshaa South Third,2017-05-02,11627.91
714,Al Barshaa South Third,2024-06-04,11752.94
715,Al Barshaa South Third,2024-07-03,13619.2
716,Al Barshaa South Third,2023-03-08,12099.0
717,Al Barshaa South Third,2024-07-25,13837.26
718,Al Barshaa South Third,2022-09-02,9953.08
719,Al Barshaa South Third,2022-10-27,12115.69
720,Al Barshaa South Third,2024-08-13,11428.57
721,Al Barshaa South Third,2024-12-11,15034.97
722,Al Barshaa South Third,2025-04-21,12115.36
723,Al Barshaa South Third,2025-04-11,13537.26
724,Al Barshaa South Third,2025-06-20,9571.56
725,Al Barshaa South Third,2023-09-19,11074.41
726,Al Barshaa South Third,2023-07-27,10386.07
727,Al Barshaa South Third,2024-10-07,17194.69
728,Al Barshaa South Third,2017-09-06,6482.28
729,Al Barshaa South Third,2025-01-31,9053.79
730,Al Barshaa South Third,2025-02-24,15875.21
731,Al Barshaa South Third,2023-02-17,10001.06
732,Al Barshaa South Third,2022-04-13,6888.91
733,Al Barshaa South Third,2023-11-01,10571.94
734,Al Barshaa South Third,2023-03-08,11266.39
735,Al Barshaa South Third,2023-05-02,10763.89
736,Al Barshaa South Third,2023-03-14,8962.2
737,Al Barshaa South Third,2023-02-03,9581.51
738,Al Barshaa South Third,2023-02-07,11799.66
739,Al Barshaa South Third,2023-03-08,11704.43
740,Al Barshaa South Third,2023-03-28,11720.04
741,Al Barshaa South Third,2023-06-06,4374.68
742,Al Barshaa South Third,2023-11-01,14482.51
743,Al Barshaa South Third,2023-10-16,12455.31
744,Al Barshaa South Third,2023-09-11,22756.72
745,Al Barshaa South Third,2025-04-24,14884.45
746,Al Barshaa South Third,2022-09-13,13315.54
747,Al Barshaa South Third,2022-04-25,12444.27
748,Al Barshaa South Third,2022-04-13,13461.84
749,Al Barshaa South Third,2023-06-23,12198.26
750,Al Barshaa South Third,2022-09-13,13142.86
751,Al Barshaa South Third,2022-04-25,12909.49
752,Al Barshaa South Third,2022-09-13,13930.95
753,Al Barshaa South Third,2022-04-25,13222.35
754,Al Barshaa South Third,2024-04-02,14445.3
755,Al Barshaa South Third,2022-10-12,14447.16
756,Al Barshaa South Third,2022-09-23,13673.66
757,Al Barshaa South Third,2023-02-09,13910.52
758,Al Barshaa South Third,2024-07-23,15153.87
759,Al Barshaa South Third,2023-09-07,9149.43
760,Al Barshaa South Third,2022-08-30,7444.17
761,Al Barshaa South Third,2018-08-14,12520.02
762,Al Barshaa South Third,2022-04-29,10981.62
763,Al Barshaa South Third,2019-07-10,12537.92
764,Al Barshaa South Third,2021-12-29,7565.15
765,Al Barshaa South Third,2025-06-11,16133.06
766,Al Barshaa South Third,2024-08-13,10306.28
767,Al Barshaa South Third,2024-07-24,14603.52
768,Al Barshaa South Third,2024-10-16,15126.83
769,Al Barshaa South Third,2024-07-24,16628.17
770,Al Barshaa South Third,2024-08-05,12552.04
771,Al Barshaa South Third,2024-10-17,16646.78
772,Al Barshaa South Third,2024-08-08,14645.22
773,Al Barshaa South Third,2024-09-25,15706.78
774,Al Barshaa South Third,2023-08-31,14037.98
775,Al Barshaa South Third,2023-08-18,15780.56
776,Al Barshaa South Third,2023-10-03,14476.34
777,Al Barshaa South Third,2023-08-21,15250.15
778,Al Barshaa South Third,2023-08-21,16281.06
779,Al Barshaa South Third,2023-08-07,15178.16
780,Al Barshaa South Third,2023-09-20,15217.92
781,Al Barshaa South Third,2023-08-08,16792.22
782,Al Barshaa South Third,2023-09-11,15596.74
783,Burj Khalifa,2025-04-14,14740.98
784,Al Barsha South Fourth,2024-07-04,7476.58
785,Al Barsha South Fourth,2025-04-14,18276.89
786,Al Barsha South Fourth,2025-04-30,19433.56
787,Al Barsha South Fourth,2025-05-16,16870.52
788,Al Barsha South Fourth,2025-05-16,21134.65
789,Al Barsha South Fourth,2025-04-14,15986.46
790,Al Barsha South Fourth,2024-04-17,6302.35
791,Al Barsha South Fourth,2024-09-04,14841.37
792,Al Barsha South Fourth,2025-04-30,12871.8
793,Al Barsha South Fourth,2024-03-12,15135.08
794,Al Barsha South Fourth,2024-04-19,15377.39
795,Al Barsha South Fourth,2025-05-09,18247.08
796,Al Barsha South Fourth,2024-04-19,21608.22
797,Al Barsha South Fourth,2024-04-19,19397.91
798,Al Barsha South Fourth,2024-10-10,9733.97
799,Al Barsha South Fourth,2023-08-07,9448.57
800,Al Barsha South Fourth,2024-12-13,9667.82
801,Al Barsha South Fourth,2024-12-19,11392.52
802,Al Barsha South Fourth,2025-06-17,11788.9
803,Al Barsha South Fourth,2023-09-11,11048.96
804,Al Barsha South Fourth,2024-12-16,10375.33
805,Al Barsha South Fourth,2024-06-13,13088.94
806,Al Barsha South Fourth,2024-12-13,13622.48
807,Al Barsha South Fourth,2021-12-29,11865.64
808,Al Barsha South Fourth,2021-12-20,9924.9
809,Al Barsha South Fourth,2018-02-26,11527.93
810,Al Barsha South Fourth,2022-05-19,12156.71
811,Al Barsha South Fourth,2019-06-26,10849.15
812,Al Barsha South Fourth,2022-04-01,10124.1
813,Al Barsha South Fourth,2018-09-06,10457.4
814,Al Barsha South Fourth,2025-05-19,8512.99
815,Al Barsha South Fourth,2025-06-17,6631.07
816,Al Barsha South Fourth,2022-12-26,6655.12
817,Al Barsha South Fourth,2022-12-26,8359.52
818,Al Barsha South Fourth,2022-12-26,8368.03
819,Al Barsha South Fourth,2022-12-26,7498.11
820,Al Barsha South Fourth,2024-01-31,7962.58
821,Al Barsha South Fourth,2024-02-15,13344.81
822,Al Barsha South Fourth,2024-11-28,10317.64
823,Al Barsha South Fourth,2024-11-28,11016.52
824,Al Barsha South Fourth,2023-11-22,12057.78
825,Al Barsha South Fourth,2023-11-21,12063.29
826,Al Barsha South Fourth,2021-05-03,9306.57
827,Al Barsha South Fourth,2021-03-31,9747.78
828,Al Barsha South Fourth,2023-02-27,14759.87
829,Al Barsha South Fourth,2022-09-07,9121.77
830,Al Barsha South Fourth,2021-01-25,10323.28
831,Al Barsha South Fourth,2024-10-29,12077.89
832,Al Barsha South Fourth,2016-03-15,9418.43
833,Al Barsha South Fourth,2017-07-03,9883.54
834,Al Barsha South Fourth,2024-10-23,15714.29
835,Al Barsha South Fourth,2022-07-13,11108.02
836,Al Barsha South Fourth,2022-08-26,11084.04
837,Al Barsha South Fourth,2024-12-27,12773.17
838,Al Barsha South Fourth,2022-09-30,10638.3
839,Al Barsha South Fourth,2023-04-12,5221.41
840,Al Barsha South Fourth,2021-03-04,4220.91
841,Al Barsha South Fourth,2023-03-08,7897.76
842,Al Barsha South Fourth,2021-11-17,3858.13
843,Al Barsha South Fourth,2025-02-03,7030.88
844,Al Barsha South Fourth,2017-11-22,7558.58
845,Al Barsha South Fourth,2024-07-25,14687.62
846,Al Barsha South Fourth,2024-07-12,14711.56
847,Al Barsha South Fourth,2024-12-30,11392.12
848,Al Barsha South Fourth,2025-03-19,15702.67
849,Al Barsha South Fourth,2020-11-24,7340.53
850,Al Barsha South Fourth,2021-09-28,10347.55
851,Al Barsha South Fourth,2024-01-19,15165.88
852,Al Barsha South Fourth,2025-03-03,11579.57
853,Al Barsha South Fourth,2021-04-14,10820.8
854,Al Barsha South Fourth,2024-04-15,4906.31
855,Al Barsha South Fourth,2018-01-08,7980.29
856,Al Barsha South Fourth,2018-10-31,7452.05
857,Al Barsha South Fourth,2023-11-14,8752.47
858,Al Barsha South Fourth,2017-07-31,9095.49
859,Al Barsha South Fourth,2025-04-24,10756.54
860,Al Barsha South Fourth,2017-06-05,9902.99
861,Al Barsha South Fourth,2019-01-03,7534.74
862,Al Barsha South Fourth,2024-12-20,14735.68
863,Al Barsha South Fourth,2025-05-14,15295.48
864,Al Barsha South Fourth,2023-03-27,5109.98
865,Al Barsha South Fourth,2017-02-13,9022.24
866,Al Barsha South Fourth,2023-09-08,5841.63
867,Al Barsha South Fourth,2024-11-22,13563.45
868,Al Barsha South Fourth,2024-06-14,12275.27
869,Al Barsha South Fourth,2024-11-07,15984.34
870,Al Barsha South Fourth,2024-10-29,16501.65
871,Al Barsha South Fourth,2024-12-10,9641.72
872,Al Barsha South Fourth,2024-10-15,9610.18
873,Al Barsha South Fourth,2024-11-08,12375.19
874,Al Barsha South Fourth,2024-12-30,15355.9
875,Al Barsha South Fourth,2024-10-14,9386.55
876,Al Barsha South Fourth,2025-04-17,11734.74
877,Al Barsha South Fourth,2025-03-07,13486.66
878,Al Barsha South Fourth,2022-12-08,6799.02
879,Al Barsha South Fourth,2023-07-28,13545.07
880,Al Barsha South Fourth,2021-12-27,10233.51
881,Al Barsha South Fourth,2020-12-28,9552.6
882,Al Barsha South Fourth,2020-12-07,10773.3
883,Al Barsha South Fourth,2020-07-20,12778.81
884,Al Barsha South Fourth,2023-02-17,8227.07
885,Al Barsha South Fourth,2022-07-05,10437.71
886,Al Barsha South Fourth,2022-11-01,10971.33
887,Al Barsha South Fourth,2020-07-03,3942.83
888,Al Barsha South Fourth,2023-04-19,7962.69
889,Al Barsha South Fourth,2018-03-26,9798.2
890,Al Barsha South Fourth,2018-10-15,9763.69
891,Al Barsha South Fourth,2024-11-27,11302.26
892,Al Barsha South Fourth,2024-06-12,10422.69
893,Al Barsha South Fourth,2023-04-11,6927.42
894,Al Barsha South Fourth,2023-09-14,13186.03
895,Al Barsha South Fourth,2025-03-05,13551.09
896,Al Barsha South Fourth,2024-12-09,12580.16
897,Al Barsha South Fourth,2024-09-25,12990.44
898,Al Barsha South Fourth,2024-08-15,12410.73
899,Al Barsha South Fourth,2024-08-26,11881.03
900,Al Barsha South Fourth,2020-10-06,4964.18
901,Al Barsha South Fourth,2025-03-28,13456.04
902,Al Barsha South Fourth,2024-11-06,13695.77
903,Al Barsha South Fourth,2023-03-27,13047.53
904,Al Barsha South Fourth,2024-03-04,12768.01
905,Al Barsha South Fourth,2025-03-24,14569.67
906,Al Barsha South Fourth,2025-03-07,13950.03
907,Al Barsha South Fourth,2025-04-11,14262.23
908,Al Barsha South Fourth,2017-07-18,12595.67
909,Al Barsha South Fourth,2022-04-26,12267.15
910,Al Barsha South Fourth,2022-05-23,12039.98
911,Al Barsha South Fourth,2022-01-25,9595.39
912,Al Barsha South Fourth,2022-03-07,10562.12
913,Al Barsha South Fourth,2024-11-26,11429.19
914,Al Barsha South Fourth,2022-05-20,10150.55
915,Al Barsha South Fourth,2022-02-07,9450.38
916,Al Barsha South Fourth,2022-03-07,11495.56
917,Al Barsha South Fourth,2022-03-02,12064.65
918,Al Barsha South Fourth,2024-08-21,12807.66
919,Al Barsha South Fourth,2025-04-07,17020.7
920,Al Barsha South Fourth,2024-09-02,14181.52
921,Al Barsha South Fourth,2017-01-04,7666.36
922,Al Barsha South Fourth,2016-09-05,10261.37
923,Al Barsha South Fourth,2023-11-27,4167.66
924,Al Barsha South Fourth,2020-01-06,6483.4
925,Al Barsha South Fourth,2018-01-02,7806.08
926,Al Barsha South Fourth,2023-05-04,9630.01
927,Al Barsha South Fourth,2024-11-06,9417.74
928,Al Barsha South Fourth,2022-07-08,4586.03
929,Al Barsha South Fourth,2025-03-14,15286.41
930,Al Barsha South Fourth,2025-05-07,17706.73
931,Al Barsha South Fourth,2025-06-25,15149.67
932,Al Barsha South Fourth,2025-02-24,14768.29
933,Al Barsha South Fourth,2025-05-13,13965.3
934,Al Barsha South Fourth,2025-02-19,16715.47
935,Al Barsha South Fourth,2025-04-02,12802.27
936,Al Barsha South Fourth,2024-02-01,12431.68
937,Al Barsha South Fourth,2023-01-10,14660.28
938,Al Barsha South Fourth,2023-04-04,14624.31
939,Al Barsha South Fourth,2024-10-01,12552.41
940,Al Barsha South Fourth,2024-12-04,16231.26
941,Al Barsha South Fourth,2024-09-03,12305.38
942,Al Barsha South Fourth,2024-11-04,11632.46
943,Al Barsha South Fourth,2024-12-06,10733.58
944,Al Barsha South Fourth,2023-09-12,12799.82
945,Al Barsha South Fourth,2023-12-28,12356.87
946,Al Barsha South Fourth,2024-07-16,17356.26
947,Al Barsha South Fourth,2024-05-14,17781.22
948,Al Barsha South Fourth,2024-07-18,17176.99
949,Al Barsha South Fourth,2024-09-03,17926.16
950,Al Barsha South Fourth,2024-07-09,14851.91
951,Al Barsha South Fourth,2025-05-21,12260.82
952,Al Barsha South Fourth,2017-03-20,9365.24
953,Al Barsha South Fourth,2025-02-20,8824.14
954,Al Barsha South Fourth,2021-10-18,7121.83
955,Al Barsha South Fourth,2021-05-10,7444.9
956,Al Barsha South Fourth,2024-10-17,13530.95
957,Al Barsha South Fourth,2023-01-19,14809.78
958,Al Barsha South Fourth,2019-12-18,10302.36
959,Al Barsha South Fourth,2020-04-27,12733.38
960,Al Barsha South Fourth,2025-05-21,17145.74
961,Al Barsha South Fourth,2020-09-14,10780.31
962,Al Barsha South Fourth,2023-01-16,15978.7
963,Al Barsha South Fourth,2020-10-06,9200.43
964,Al Barsha South Fourth,2021-06-28,8542.17
965,Al Barsha South Fourth,2019-12-05,11684.16
966,Al Barsha South Fourth,2021-08-23,8685.68
967,Al Barsha South Fourth,2021-06-23,8968.61
968,Al Barsha South Fourth,2021-09-20,10693.0
969,Al Barsha South Fourth,2024-03-07,14241.67
970,Al Barsha South Fourth,2023-03-01,9099.0
971,Al Barsha South Fourth,2023-04-19,10710.09
972,Al Barsha South Fourth,2020-02-12,8439.98
973,Al Barsha South Fourth,2021-02-15,9545.85
974,Al Barsha South Fourth,2024-10-01,13206.85
975,Al Barsha South Fourth,2025-03-17,12666.89
976,Al Barsha South Fourth,2023-01-17,12213.32
977,Al Barsha South Fourth,2024-12-11,16116.42
978,Al Barsha South Fourth,2023-06-19,11648.16
979,Al Barsha South Fourth,2024-03-13,14673.71
980,Al Barsha South Fourth,2024-10-14,12553.01
981,Al Barsha South Fourth,2023-07-19,16027.55
982,Al Barsha South Fourth,2024-03-11,15765.99
983,Al Barsha South Fourth,2018-07-16,5004.84
984,Al Barsha South Fourth,2017-05-08,9471.34
985,Al Barsha South Fourth,2018-05-14,9804.6
986,Al Barsha South Fourth,2023-12-22,11000.56
987,Al Barsha South Fourth,2024-09-12,13109.02
988,Al Barsha South Fourth,2023-09-11,9784.31
989,Al Barsha South Fourth,2017-08-21,8040.5
990,Al Barsha South Fourth,2018-05-14,6315.32
991,Al Barsha South Fourth,2017-02-14,7346.98
992,Al Barsha South Fourth,2016-06-13,5969.44
993,Al Barsha South Fourth,2022-02-11,4521.92
994,Al Barsha South Fourth,2024-12-11,8105.97
995,Al Barsha South Fourth,2024-08-27,9283.82
996,Al Barsha South Fourth,2024-08-19,13539.57
997,Al Barsha South Fourth,2024-02-21,9406.95
998,Al Barsha South Fourth,2018-02-13,7456.33
999,Al Barsha South Fourth,2022-02-21,5421.03
1000,Al Barsha South Fourth,2020-06-08,6048.01
1001,Al Barsha South Fourth,2023-06-05,13202.89
1002,Al Barsha South Fourth,2024-09-26,13056.09
1003,Al Barsha South Fourth,2021-11-01,10693.92
1004,Al Barsha South Fourth,2025-03-11,10953.21
1005,Al Barsha South Fourth,2022-03-14,7748.17
1006,Al Barsha South Fourth,2018-01-29,10545.41
1007,Al Barsha South Fourth,2024-12-26,10936.13
1008,Al Barsha South Fourth,2023-06-21,8472.05
1009,Al Barsha South Fourth,2022-04-07,8072.9
1010,Al Barsha South Fourth,2025-05-21,15228.35
1011,Al Barsha South Fourth,2016-08-10,10220.07
1012,Al Barsha South Fourth,2017-04-05,9817.2
1013,Al Barsha South Fourth,2023-09-15,9603.68
1014,Al Barsha South Fourth,2019-10-28,9032.42
1015,Al Barsha South Fourth,2024-10-03,17561.47
1016,Al Barsha South Fourth,2024-11-08,17150.4
1017,Al Barsha South Fourth,2024-11-29,16468.2
1018,Al Barsha South Fourth,2024-12-06,8875.74
1019,Al Barsha South Fourth,2022-08-05,11340.08
1020,Al Barsha South Fourth,2022-11-08,11235.74
1021,Al Barsha South Fourth,2024-10-17,11225.28
1022,Al Barsha South Fourth,2021-11-24,10361.56
1023,Al Barsha South Fourth,2021-06-21,10168.47
1024,Al Barsha South Fourth,2023-04-18,10463.6
1025,Al Barsha South Fourth,2022-03-02,10281.97
1026,Al Barsha South Fourth,2022-11-02,10268.8
1027,Al Barsha South Fourth,2023-03-02,10260.46
1028,Al Barsha South Fourth,2024-12-09,13891.17
1029,Al Barsha South Fourth,2023-12-25,10607.8
1030,Al Barsha South Fourth,2022-01-10,10179.06
1031,Al Barsha South Fourth,2021-01-07,11109.47
1032,Al Barsha South Fourth,2024-10-17,12892.83
1033,Al Barsha South Fourth,2023-06-09,10897.99
1034,Al Barsha South Fourth,2022-11-09,5860.21
1035,Al Barsha South Fourth,2021-01-07,12523.54
1036,Al Barsha South Fourth,2017-12-14,9782.78
1037,Al Barsha South Fourth,2017-12-18,10926.79
1038,Al Barsha South Fourth,2024-02-23,12511.04
1039,Al Barsha South Fourth,2023-10-02,11254.35
1040,Al Barsha South Fourth,2023-10-24,16454.25
1041,Al Barsha South Fourth,2023-08-29,11838.15
1042,Al Barsha South Fourth,2024-07-17,16373.31
1043,Al Barsha South Fourth,2023-09-11,14343.42
1044,Al Barsha South Fourth,2025-04-21,15012.97
1045,Al Barsha South Fourth,2020-07-21,9050.07
1046,Al Barsha South Fourth,2025-01-29,14904.84
1047,Al Barsha South Fourth,2019-05-16,5067.78
1048,Al Barsha South Fourth,2022-10-07,10193.52
1049,Al Barsha South Fourth,2017-10-11,10540.24
1050,Al Barsha South Fourth,2021-11-10,10255.1
1051,Al Barsha South Fourth,2024-03-12,12846.86
1052,Al Barsha South Fourth,2024-04-01,16685.69
1053,Al Barsha South Fourth,2020-02-18,10742.24
1054,Al Barsha South Fourth,2025-06-19,12701.64
1055,Al Barsha South Fourth,2024-01-15,16319.0
1056,Al Barsha South Fourth,2016-01-11,9438.41
1057,Al Barsha South Fourth,2016-11-03,10763.9
1058,Al Barsha South Fourth,2021-01-14,5405.8
1059,Al Barsha South Fourth,2017-05-31,10111.22
1060,Al Barsha South Fourth,2024-07-26,15041.46
1061,Al Barsha South Fourth,2025-02-24,15313.43
1062,Al Barsha South Fourth,2024-07-15,15108.01
1063,Al Barsha South Fourth,2024-08-27,18170.23
1064,Al Barsha South Fourth,2018-01-09,10703.17
1065,Al Barsha South Fourth,2017-05-22,6707.47
1066,Al Barsha South Fourth,2023-09-08,8054.92
1067,Al Barsha South Fourth,2022-03-22,10405.55
1068,Al Barsha South Fourth,2021-10-05,11116.71
1069,Al Barsha South Fourth,2021-12-21,9051.49
1070,Al Barsha South Fourth,2017-04-19,8508.43
1071,Al Barsha South Fourth,2020-09-01,7534.72
1072,Al Barsha South Fourth,2022-10-17,9625.35
1073,Al Barsha South Fourth,2019-10-15,7097.49
1074,Al Barsha South Fourth,2020-03-26,10428.68
1075,Al Barsha South Fourth,2023-08-01,7588.08
1076,Al Barsha South Fourth,2021-07-26,3227.63
1077,Al Barsha South Fourth,2025-06-19,14001.37
1078,Al Barsha South Fourth,2023-07-14,14599.48
1079,Al Barsha South Fourth,2024-10-07,14465.16
1080,Al Barsha South Fourth,2024-08-28,18716.4
1081,Al Barsha South Fourth,2018-10-17,8972.96
1082,Al Barsha South Fourth,2017-02-13,6458.36
1083,Al Barsha South Fourth,2018-04-25,10240.26
1084,Al Barsha South Fourth,2018-02-07,12713.18
1085,Al Barsha South Fourth,2018-08-15,11334.62
1086,Al Barsha South Fourth,2018-06-19,10462.76
1087,Al Barsha South Fourth,2022-11-10,10358.46
1088,Al Barsha South Fourth,2018-03-05,10833.94
1089,Al Barsha South Fourth,2018-05-21,11517.19
1090,Al Barsha South Fourth,2024-02-29,12779.79
1091,Al Barsha South Fourth,2025-01-28,16823.16
